image_id,Child,Smile,Female,Male,PeopleNumber,Text,close_up,Indoors,Outdoors,dominantColor,LOGO,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Sponsor Id,Sponsor Name,Overperforming Score,Contrast,ANGRY,CALM,CONFUSED,DISGUSTED,FEAR,HAPPY,SAD,SURPRISED
128071590_396358238237316_2122256177225662760_n,TRUE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10172,2020-11-29 12:51:05 EST,29-11-20,12:51:05,Photo,44,42,2,0,FALSE,https://www.instagram.com/p/CILwYe6lpZF/,https://www.instagram.com/p/CILwYe6lpZF/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/128071590_396358238237316_2122256177225662760_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=B-J-vgVm7VwAX9QUO3W&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=0e234a55a1232b0fa076190d157b0d9e&oe=613FA65F,,,,1.33,HIGH,0,0,0,0,0,1,0,0
128128697_393690131752058_5796395543016629191_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,Feed the Children,feedthechildrenorg,10172,2020-11-29 13:17:05 EST,29-11-20,13:17:05,Photo,38,38,0,0,FALSE,https://www.instagram.com/p/CILzW85l2fz/,https://www.instagram.com/p/CILzW85l2fz/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/128128697_393690131752058_5796395543016629191_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=9Ve4l23fU6EAX9U2KN_&_nc_oc=AQli1QUhtPo5G0maC4IlmpgdWjy3s8wPgLvAGlMFJNafcW9KY784g59SGXxh7LcCtSg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6fda2f1c8a50c4470fde8b11411cbf1c&oe=61406736,,,,1.15,HIGH,0,0,0,0,0,0,0,0
128244525_1513717009018049_2710149479533753627_n,TRUE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10169,2020-11-30 12:15:53 EST,30-11-20,12:15:53,Photo,50,50,0,0,FALSE,https://www.instagram.com/p/CIORJ57hT-i/,https://www.instagram.com/p/CIORJ57hT-i/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/128244525_1513717009018049_2710149479533753627_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Kxx_DiXeRuEAX9nTbsN&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=084723e58ce1f538978cfd562f1396a0&oe=613F89E4,,,,1.52,HIGH,0,0,0,0,0,1,0,0
128724178_3889396511078894_7396263861068036127_n,FALSE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,brown,1,Feed the Children,feedthechildrenorg,10203,2020-12-05 21:40:51 EST,05-12-20,21:40:51,Photo,28,28,0,0,FALSE,https://www.instagram.com/p/CIcJyObBysK/,https://www.instagram.com/p/CIcJyObBysK/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/128724178_3889396511078894_7396263861068036127_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Cj0sn1EP5ggAX-rbqH9&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a23045c653dbfba8324e0425cf97222a&oe=613FF693,,,,-1.18,HIGH,0,0,0,0,0,1,0,0
128786228_132995075058547_4282736279542142375_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,Feed the Children,feedthechildrenorg,10176,2020-12-02 11:46:08 EST,02-12-20,11:46:08,Photo,32,32,0,0,FALSE,https://www.instagram.com/p/CITXVhal24V/,https://www.instagram.com/p/CITXVhal24V/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/128786228_132995075058547_4282736279542142375_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=3VXXuCaKxE0AX8jmmeP&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=3817436c038e3fd59c80149a9a1c5d92&oe=614039A4,,,,-1.03,HIGH,0,0,0,0,0,1,0,0
129103062_720489198838532_5337809203168578265_n,FALSE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10153,2020-12-01 10:52:44 EST,01-12-20,10:52:44,Photo,30,30,0,0,FALSE,https://www.instagram.com/p/CIQsbu3B-NB/,https://www.instagram.com/p/CIQsbu3B-NB/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/129103062_720489198838532_5337809203168578265_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=bHLueTQh_vIAX_qib96&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9cda37dc09288ee1a041852a7fdd041c&oe=6140900D,,,,-1.1,HIGH,0,0,0,0,0,0,0,0
129375363_699388667375494_6424697476617576984_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10187,2020-12-03 15:58:05 EST,03-12-20,15:58:05,Photo,22,22,0,0,FALSE,https://www.instagram.com/p/CIWY9tclgcC/,https://www.instagram.com/p/CIWY9tclgcC/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/129375363_699388667375494_6424697476617576984_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=hJfleIzofpIAX-YVC6o&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c94dfa3da62ef985efb5b5d0a8f6f3db&oe=61404883,,,,-1.5,HIGH,0,1,0,0,0,0,0,0
129722302_217545666644091_6645820794083988724_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10245,2020-12-11 12:46:41 EST,11-12-20,12:46:41,Photo,33,33,0,0,FALSE,https://www.instagram.com/p/CIqpbH4B_hW/,https://www.instagram.com/p/CIqpbH4B_hW/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/129722302_217545666644091_6645820794083988724_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=IYsr4IMoEn4AX9A36cM&_nc_oc=AQnscmLlyfyVdOoHched-IE6KQHQPhZlWMOQvKwFZ1uabUveBjaG1C-NPjnzWUM5sec&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=02242dbe047da244656158c34ce8555d&oe=613F62DC,,,,1,HIGH,0,1,0,0,0,0,0,0
129739483_383700292884887_5867277333919262848_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10193,2020-12-04 11:51:15 EST,04-12-20,11:51:15,Photo,25,25,0,0,FALSE,https://www.instagram.com/p/CIYhg5KhB-G/,https://www.instagram.com/p/CIYhg5KhB-G/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/129739483_383700292884887_5867277333919262848_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=MyAHgIM7PrwAX8qpiQR&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=716f0159c049955c8121d808f3f953fd&oe=613FD091,,,,-1.32,HIGH,0,0,0,0,0,1,0,0
129748049_220598392913729_5586329498240562924_n,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10203,2020-12-06 13:51:27 EST,06-12-20,13:51:27,Photo,21,21,0,0,FALSE,https://www.instagram.com/p/CId43GhB5Qc/,https://www.instagram.com/p/CId43GhB5Qc/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/129748049_220598392913729_5586329498240562924_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=3MdUoynTl_0AX8MmZQI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=074e31168e17a41af9e1c35963040543&oe=613FEE55,,,,-1.57,HIGH,0,1,0,0,1,1,0,0
130196067_695055417814799_3493837122675725357_n,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,blue,1,Feed the Children,feedthechildrenorg,10221,2020-12-08 11:23:04 EST,08-12-20,11:23:04,Photo,25,25,0,0,FALSE,https://www.instagram.com/p/CIixd2RlnI5/,https://www.instagram.com/p/CIixd2RlnI5/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/130196067_695055417814799_3493837122675725357_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=4i83Mw1catoAX8hj7Sd&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=407b9814f2a8e081515b3d984fec3f7e&oe=613FF34D,,,,-1.32,HIGH,0,0,0,0,0,1,0,0
130286590_3826634577388770_3848284805162671584_n,FALSE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,brown,1,Feed the Children,feedthechildrenorg,10211,2020-12-07 11:10:14 EST,07-12-20,11:10:14,Photo,39,38,1,0,FALSE,https://www.instagram.com/p/CIgLM6nF68U/,https://www.instagram.com/p/CIgLM6nF68U/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/130286590_3826634577388770_3848284805162671584_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=PR9dY5l3e2gAX8QsCJ6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=cf5e507f4e7408b1eb4dff82cefa35dc&oe=613F2A16,,,,1.18,HIGH,0,1,1,0,0,0,0,0
130305870_429238911451577_5829337821474150217_n,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10229,2020-12-09 12:18:33 EST,09-12-20,12:18:33,Photo,29,29,0,0,FALSE,https://www.instagram.com/p/CIlcnNdhoA7/,https://www.instagram.com/p/CIlcnNdhoA7/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/130305870_429238911451577_5829337821474150217_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=g-6kSKUrVeQAX9KSC66&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e425442b6950640eac77e0b4bcb1cdbe&oe=61403A77,,,,-1.14,HIGH,0,1,0,0,0,0,0,0
130367087_421646969246531_4754186054327852189_n,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10240,2020-12-10 15:59:08 EST,10-12-20,15:59:08,Photo,21,21,0,0,FALSE,https://www.instagram.com/p/CIoapl7FyKX/,https://www.instagram.com/p/CIoapl7FyKX/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/130367087_421646969246531_4754186054327852189_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=si3M7UAKvo0AX-e2Y4p&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=843388664de781d1bedd4b417b5488eb&oe=61405282,,,,-1.57,HIGH,0,1,0,0,0,0,0,0
130425963_3804696086217563_8807803262311099529_n,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,red,1,Feed the Children,feedthechildrenorg,10245,2020-12-10 21:26:06 EST,10-12-20,21:26:06,Photo,26,26,0,0,FALSE,https://www.instagram.com/p/CIpAEKZLCwA/,https://www.instagram.com/p/CIpAEKZLCwA/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/130425963_3804696086217563_8807803262311099529_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=6rxo7GiL5q8AX9sPGNZ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=4169e8ba2e64e58c51f4893fcdace24d&oe=6140E409,,,,-1.27,HIGH,0,0,0,0,1,0,0,0
131054136_682918855946226_1270450884535405990_n,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10306,2020-12-20 14:35:42 EST,20-12-20,14:35:42,Photo,33,33,0,0,FALSE,https://www.instagram.com/p/CJCBDcVh3Ow/,https://www.instagram.com/p/CJCBDcVh3Ow/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/131054136_682918855946226_1270450884535405990_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=_y5i9hzWePwAX-1Fb7D&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=bd56893f32d8fbabcd3e79982aaa2571&oe=613F9722,,,,1,HIGH,0,0,0,0,0,1,0,0
131273798_2713656682296736_5787940477389269197_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,Feed the Children,feedthechildrenorg,10268,2020-12-16 12:13:10 EST,16-12-20,12:13:10,Photo,26,26,0,0,FALSE,https://www.instagram.com/p/CI3djnBlecZ/,https://www.instagram.com/p/CI3djnBlecZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/131273798_2713656682296736_5787940477389269197_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=sz-PvRZBuegAX8qZ9sJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1659818be41cc11d789483eaa4435712&oe=61408EC2,,,,-1.27,HIGH,0,0,0,0,0,0,0,0
131324891_1287393254952766_3799430021208839768_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10293,2020-12-17 21:32:33 EST,17-12-20,21:32:33,Photo,33,33,0,0,FALSE,https://www.instagram.com/p/CI7CX3oBkHJ/,https://www.instagram.com/p/CI7CX3oBkHJ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/131324891_1287393254952766_3799430021208839768_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=BOnqi0ZGZ1IAX8iHnAE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f95952e76f0153b1420cbc4d6c2e0851&oe=6140C388,,,,1,HIGH,0,0,0,0,0,1,0,0
131389688_1150761418674842_4059759818448757257_n,FALSE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10257,2020-12-13 21:40:05 EST,13-12-20,21:40:05,Photo,67,65,2,0,FALSE,https://www.instagram.com/p/CIwwDM-DljM/,https://www.instagram.com/p/CIwwDM-DljM/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/131389688_1150761418674842_4059759818448757257_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=4CtdtlvJx10AX9L_wCu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1ea41991170a054de21cd6a4aec1f1d2&oe=614092C5,,,,2.03,HIGH,0,0,0,0,0,1,0,0
131480183_3136029489962164_1201419366268252557_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,brown,1,Feed the Children,feedthechildrenorg,11026,2021-06-15 14:17:06 EDT,15-06-21,14:17:06,Photo,33,28,5,0,FALSE,https://www.instagram.com/p/CQJov_FBC_w/,https://www.instagram.com/p/CQJov_FBC_w/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/131480183_3136029489962164_1201419366268252557_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=wgQTFq6bg1kAX_SWt4B&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=95df51a8c0b1603f5255d55c324fcdc0&oe=6140419D,,,,1,HIGH,0,0,0,0,0,0,0,0
131481379_790976564817069_5301491845262194941_n,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10257,2020-12-14 12:29:11 EST,14-12-20,12:29:11,Photo,31,31,0,0,FALSE,https://www.instagram.com/p/CIyVzkmh4jR/,https://www.instagram.com/p/CIyVzkmh4jR/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/131481379_790976564817069_5301491845262194941_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=w_fhUbZBEykAX86Akr7&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=dcc0328cbf7e9d9d67a180847159594d&oe=6140C439,,,,-1.06,HIGH,0,1,0,0,0,0,0,0
132134490_3556258781089886_4741746562636073740_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,Feed the Children,feedthechildrenorg,10307,2020-12-23 18:54:31 EST,23-12-20,18:54:31,Photo,23,23,0,0,FALSE,https://www.instagram.com/p/CJKNDmtBGVm/,https://www.instagram.com/p/CJKNDmtBGVm/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/132134490_3556258781089886_4741746562636073740_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=wAvEzo7g4MAAX_PWnn3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=4a254ee398009877b1bc5f0e79c5adc1&oe=6140C082,,,,-1.43,HIGH,0,0,0,0,0,1,0,0
132152171_2007099142763007_4332644897945136705_n,TRUE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,cyan,1,Feed the Children,feedthechildrenorg,10307,2020-12-23 12:12:39 EST,23-12-20,12:12:39,Photo,27,27,0,0,FALSE,https://www.instagram.com/p/CJJfEPGBqEN/,https://www.instagram.com/p/CJJfEPGBqEN/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/132152171_2007099142763007_4332644897945136705_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=uAtpFT16QCYAX_EzjEL&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=5cc842dd1ee160244e1b06a0eb258e82&oe=613EFB72,,,,-1.22,HIGH,0,0,0,0,0,1,0,0
132797164_415061936211962_4330171218388763797_n,TRUE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,cyan,1,Feed the Children,feedthechildrenorg,10316,2020-12-26 21:35:32 EST,26-12-20,21:35:32,Photo,41,40,1,0,FALSE,https://www.instagram.com/p/CJSN3oLhYNN/,https://www.instagram.com/p/CJSN3oLhYNN/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/132797164_415061936211962_4330171218388763797_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=RU_hS5XYsmUAX9fY_Qt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6466ac0a26f018966e3c1cd63ce678c8&oe=613FA752,,,,1.24,HIGH,0,1,0,0,0,0,0,0
132968219_850901179045232_728365074219791107_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10318,2020-12-24 22:57:02 EST,24-12-20,22:57:02,Photo,37,37,0,0,FALSE,https://www.instagram.com/p/CJNNmwyhMK5/,https://www.instagram.com/p/CJNNmwyhMK5/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/132968219_850901179045232_728365074219791107_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=1sC7b_fTX34AX_dplUO&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f866b886a3da662cbd5399eec92b3d09&oe=613F0D39,,,,1.12,HIGH,0,0,0,0,0,1,0,0
133285682_138862521217323_2515413223510953355_n,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10316,2020-12-27 20:44:49 EST,27-12-20,20:44:49,Photo,32,32,0,0,FALSE,https://www.instagram.com/p/CJUs3CJhdD2/,https://www.instagram.com/p/CJUs3CJhdD2/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/133285682_138862521217323_2515413223510953355_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=m4xgEAlj4-8AX9-q4wH&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9bb88fce09c890fa18a195c3e3d8710e&oe=61407321,,,,-1.03,HIGH,0,0,0,0,0,1,0,0
133714067_2809213415992679_8952357630339604609_n,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10316,2020-12-28 12:13:37 EST,28-12-20,12:13:37,Photo,26,26,0,0,FALSE,https://www.instagram.com/p/CJWXJvwBPcZ/,https://www.instagram.com/p/CJWXJvwBPcZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/133714067_2809213415992679_8952357630339604609_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=PYvGzrvNOMsAX9XHsBv&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9cdbce5cfdb19636e4ba1c0c3ebd40f3&oe=6140AE9E,,,,-1.27,HIGH,0,0,0,0,0,0,0,0
134982135_148107997072836_6030078100408494910_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,red,1,Feed the Children,feedthechildrenorg,10333,2020-12-31 20:29:13 EST,31-12-20,20:29:13,Photo,37,36,1,0,FALSE,https://www.instagram.com/p/CJe-QOuBkqO/,https://www.instagram.com/p/CJe-QOuBkqO/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/134982135_148107997072836_6030078100408494910_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=IuHyLWLCXMkAX9c0zWJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a57b70347812ab6b3773db92c51df1ff&oe=613F30C4,,,,1.12,HIGH,0,1,0,0,0,0,0,0
135624625_406731637052119_8209042218881821530_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10361,2021-01-06 11:52:47 EST,06-01-21,11:52:47,Photo,41,38,3,0,FALSE,https://www.instagram.com/p/CJtf7BLBjLV/,https://www.instagram.com/p/CJtf7BLBjLV/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/135624625_406731637052119_8209042218881821530_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=G4_SSLoPhhsAX-Mk3Dl&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=0b4db54c1d34094dd944207a769a1dfa&oe=613F542D,,,,1.24,HIGH,0,0,0,0,0,1,0,0
136374177_508316356807164_4733258886552269353_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10364,2021-01-07 15:38:52 EST,07-01-21,15:38:52,Photo,48,48,0,0,FALSE,https://www.instagram.com/p/CJwelwuhJaC/,https://www.instagram.com/p/CJwelwuhJaC/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/136374177_508316356807164_4733258886552269353_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=jRlYPT56uCwAX9LtQTi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=09443cf74a2e15675032ab48b351edaf&oe=61406EC7,,,,1.45,HIGH,0,1,0,0,0,0,0,0
136402468_728557877796720_1096243040563427264_n,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,brown,1,Feed the Children,feedthechildrenorg,10376,2021-01-09 21:21:06 EST,09-01-21,21:21:06,Photo,56,56,0,0,FALSE,https://www.instagram.com/p/CJ2PWLuhDni/,https://www.instagram.com/p/CJ2PWLuhDni/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/136402468_728557877796720_1096243040563427264_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=o7sjxtYgCkkAX9V9eT3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=8e045f358e0ae0cbe9ee8151a72c6dad&oe=613F53CA,,,,1.7,HIGH,0,1,0,0,0,1,0,0
137014990_114260693898433_2668595255191526467_n,TRUE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,brown,1,Feed the Children,feedthechildrenorg,10378,2021-01-11 12:23:45 EST,11-01-21,12:23:45,Photo,33,33,0,0,FALSE,https://www.instagram.com/p/CJ6bcQGhKwO/,https://www.instagram.com/p/CJ6bcQGhKwO/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/137014990_114260693898433_2668595255191526467_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=tSdOcp8BGYYAX_nah9v&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e58c37464973d72249bb4bf654689075&oe=61409041,,,,1,HIGH,0,0,0,0,0,1,0,0
138249665_1338938169787201_4316744852341976749_n,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,brown,1,Feed the Children,feedthechildrenorg,10388,2021-01-12 13:19:12 EST,12-01-21,13:19:12,Photo,29,29,0,0,FALSE,https://www.instagram.com/p/CJ9GktsD4pt/,https://www.instagram.com/p/CJ9GktsD4pt/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/138249665_1338938169787201_4316744852341976749_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=i4ctpcgfLu0AX-YzBzV&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=bf05dff040278a8ff3fbac66e76a758a&oe=61402822,,,,-1.14,HIGH,0,1,0,0,0,0,0,0
138398578_908998349905839_4224551600865976585_n,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,cyan,1,Feed the Children,feedthechildrenorg,10386,2021-01-13 12:11:04 EST,13-01-21,12:11:04,Photo,29,29,0,0,FALSE,https://www.instagram.com/p/CJ_jlFIBzX3/,https://www.instagram.com/p/CJ_jlFIBzX3/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/138398578_908998349905839_4224551600865976585_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Tgc8nyZ7gAoAX8rOa79&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=55f36905c2e33208cb9c53743e7c8d22&oe=6140D0F6,,,,-1.14,HIGH,0,1,0,0,0,1,0,0
139517868_885119758889491_2527663667686295142_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,Feed the Children,feedthechildrenorg,10385,2021-01-17 14:54:50 EST,17-01-21,14:54:50,Photo,43,42,1,0,FALSE,https://www.instagram.com/p/CKKJgEFBxK2/,https://www.instagram.com/p/CKKJgEFBxK2/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/139517868_885119758889491_2527663667686295142_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=kIiJCEbV7DUAX-WWb8o&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=0cb061ad636515c07fc07c9bae53ab34&oe=61405C3F,,,,1.3,HIGH,0,0,0,0,0,1,0,0
