image_id,Child,Smile,Emotions,Female,Male,PeopleNumber
10157582426046984.jpg,TRUE,TRUE,['HAPPY'],FALSE,TRUE,1
10157593146051984.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10157595551641984.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10157605664951984.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10157610915806984.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10157612969296984.jpg,FALSE,TRUE,[],FALSE,TRUE,2
10157613406531984.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10157616454131524.png,FALSE,FALSE,[],FALSE,FALSE,0
10157633576581984.jpg,TRUE,TRUE,"['HAPPY', 'ANGRY', 'CALM']",TRUE,TRUE,2
10157635770606984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10157638593211984.jpg,FALSE,TRUE,[],FALSE,TRUE,1
10157646639246984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10157649025026984.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10157657968891984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10157664958086984.jpg,TRUE,TRUE,['SAD'],TRUE,FALSE,1
10157665038656984.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10157666614646984.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10157667263231984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10157669479936984.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10157671129736984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10157681361626984.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10157700281941984.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10157702454521984.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
10157714164786984.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10157718684346984.jpg,TRUE,TRUE,[],TRUE,FALSE,1
10157720588956984.jpg,FALSE,TRUE,[],FALSE,TRUE,2
10157746937801984.jpg,FALSE,TRUE,"['HAPPY', 'CONFUSED']",TRUE,TRUE,2
10157765582211984.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
10157767731876984.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
10157772148031984.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10157777370871984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10157779811841984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10157786505891984.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10157788450911984.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10157791395846984.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10157794368366984.png,FALSE,FALSE,[],FALSE,FALSE,0
10157796244771984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10157804426201984.jpg,TRUE,TRUE,"['FEAR', 'CALM', 'SAD']",TRUE,TRUE,2
10157811748081984.png,FALSE,FALSE,[],FALSE,FALSE,0
10157816804506984.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10157829890511984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10157831694206984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10157846619001984.png,FALSE,FALSE,[],FALSE,FALSE,0
10157847272166984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10157851133196984.png,FALSE,FALSE,[],FALSE,FALSE,0
10157869945026984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10157879633986984.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10157880831126984.jpg,TRUE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
10157881555536984.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10157883265941984.jpg,TRUE,TRUE,['CALM'],FALSE,TRUE,1
10157886246051984.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10157886450211984.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10157891483426984.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10157893080036984.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10157893664081984.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,2
10157895822866984.jpg,TRUE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
10157908591771984.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
10157912528291984.jpg,TRUE,TRUE,['CALM'],FALSE,TRUE,1
10157926606171984.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10157928814311984.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10157930810451984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10157933400721984.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,2
10157940282396984.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
10157942570186984.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10157946672601984.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
10157955334831984.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
10157956745381984.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10157973789126984.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10157987975881984.jpg,FALSE,TRUE,"['CALM', 'SURPRISED']",FALSE,TRUE,2
10157992415236984.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SURPRISED', 'SAD']",TRUE,TRUE,2
10158004669506984.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,1
10158008815831984.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10158018738516984.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
10158029078241984.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
10158036931946984.jpg,FALSE,TRUE,"['HAPPY', 'SAD']",TRUE,FALSE,2
10158045641571984.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
10158062380341984.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
10158074722286984.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158078816921984.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,1
10158080688696984.jpg,TRUE,TRUE,"['ANGRY', 'CALM', 'SAD']",TRUE,TRUE,2
10158090159661984.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10158091681831984.jpg,TRUE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
10158094543336984.jpg,TRUE,TRUE,[],TRUE,FALSE,2
10158098539056984.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158110177066984.jpg,TRUE,TRUE,['SAD'],TRUE,TRUE,2
10158114223881984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158120063021984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158122521251984.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
10158124188606984.jpg,TRUE,TRUE,['CALM'],FALSE,TRUE,1
10158128579896984.jpg,FALSE,TRUE,['SAD'],TRUE,FALSE,1
10158136808041984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158138787221984.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10158140705481984.jpg,TRUE,TRUE,[],TRUE,FALSE,1
10158142652566984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158146946941984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158149039681984.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158151100681984.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158151370081984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158153545576984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158156293836984.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
10158156502541984.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
10158158579891984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158160318881984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158162553931984.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10158164399096984.jpg,TRUE,TRUE,['SAD'],TRUE,TRUE,2
10158164713411984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158166636866984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158168549361984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
10158168973826984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158170971636984.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158172671941984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158172889971984.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158175056741984.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158177044086984.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158181267116984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
10158183400821984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158187858381984.jpg,FALSE,TRUE,['SAD'],TRUE,FALSE,1
10158192038961984.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10158194297906984.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10158198655996984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
10158200264466984.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10158200675081984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158202486991984.jpg,FALSE,TRUE,"['HAPPY', 'ANGRY', 'CALM']",TRUE,TRUE,2
10158208537181984.png,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10158214713621984.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158216791801984.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158220782046984.png,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10158224597226984.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158226588861984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158228079316984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158228301021984.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158228409196984.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10158230506321984.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
10158230627811984.jpg,TRUE,TRUE,"['HAPPY', 'ANGRY', 'CALM']",TRUE,TRUE,2
10158231449513462.jpg,FALSE,TRUE,"['FEAR', 'CALM']",TRUE,TRUE,2
10158234757911984.jpg,TRUE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
10158237045086984.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,1
10158239557106970.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
10158240429196984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158242269256970.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10158244398606984.jpg,TRUE,TRUE,"['HAPPY', 'ANGRY', 'CALM']",TRUE,TRUE,2
10158244901276984.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158248113991970.jpg,FALSE,TRUE,"['FEAR', 'CALM']",TRUE,FALSE,2
10158252695181984.png,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
10158255068086984.jpg,TRUE,TRUE,"['FEAR', 'CALM']",TRUE,FALSE,2
10158258467666970.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
10158259895571984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158261638986970.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158263688616970.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158275082616970.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
10158276875426984.jpg,FALSE,TRUE,[],FALSE,TRUE,1
10158280759816984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158282608086970.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
10158288107436970.jpg,TRUE,TRUE,[],TRUE,FALSE,1
10158291294581984.jpg,TRUE,TRUE,"['HAPPY', 'ANGRY', 'CALM']",TRUE,TRUE,2
10158293773676984.jpg,FALSE,TRUE,"['FEAR', 'CALM']",TRUE,TRUE,2
10158293862146970.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10158296796136970.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158299973756970.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158300075271984.png,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
10158301810551970.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158304675831984.png,FALSE,FALSE,[],FALSE,FALSE,0
10158305845051970.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,2
10158308846506984.jpg,TRUE,TRUE,"['HAPPY', 'ANGRY', 'CALM']",TRUE,TRUE,2
10158315968446970.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158317570746984.jpg,TRUE,TRUE,"['HAPPY', 'ANGRY', 'CALM']",TRUE,TRUE,2
10158318884041970.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158319585351984.jpg,TRUE,TRUE,['CALM'],FALSE,TRUE,2
10158319784726984.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10158323801521970.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158334299651984.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,2
10158335782026970.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
10158336119356984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158342395526984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158346260106984.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158349927211970.jpg,TRUE,TRUE,"['FEAR', 'CALM', 'SAD']",TRUE,TRUE,2
10158350232511984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158354495676970.jpg,FALSE,TRUE,['SAD'],TRUE,FALSE,1
10158357061306970.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
10158358182321984.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
10158358738806984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158360931532819.jpg,FALSE,TRUE,[],TRUE,TRUE,2
10158362739821984.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158364672601984.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,2
10158364966006970.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158366504971984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158367523641970.jpg,FALSE,TRUE,['FEAR'],TRUE,TRUE,2
10158371953711970.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158374403981970.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,1
10158374762693798.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
10158376854491970.png,FALSE,FALSE,[],FALSE,FALSE,0
10158379134466984.png,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
10158379666768798.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158380949586984.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158384460936984.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,FALSE,2
10158385028866970.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158387971381970.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158389617066970.jpg,TRUE,TRUE,['CALM'],FALSE,TRUE,1
10158389652386970.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
10158390211658798.jpg,TRUE,TRUE,['SURPRISED'],TRUE,FALSE,1
10158390414011984.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
10158393013033798.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10158393799366970.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158395391183798.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
10158396027096984.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158397777416984.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
10158398612623798.jpg,TRUE,TRUE,[],FALSE,TRUE,1
10158401698821970.jpg,TRUE,TRUE,"['FEAR', 'CALM', 'SAD']",TRUE,TRUE,2
10158404699266970.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
101584096327287.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158411151386970.jpg,FALSE,TRUE,['SAD'],FALSE,TRUE,2
10158412146258798.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10158415692103798.jpg,TRUE,TRUE,[],TRUE,FALSE,1
10158416927756970.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
10158417292453798.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158418289103798.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158420805123798.jpg,FALSE,TRUE,[],TRUE,TRUE,2
10158424294943798.jpg,FALSE,TRUE,['FEAR'],TRUE,FALSE,1
10158426156737556.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10158428381502556.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
10158428403761970.jpg,TRUE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
10158432341183798.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158433353511970.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158433796752556.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
10158434340387556.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
1015843628729255.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
1015843817600697.jpg,TRUE,TRUE,[],TRUE,FALSE,1
10158439046967556.jpg,TRUE,TRUE,['HAPPY'],FALSE,TRUE,1
10158440820843798.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,1
10158442071042556.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
10158442717691970.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
10158444207728798.jpg,FALSE,TRUE,"['HAPPY', 'SAD']",TRUE,TRUE,2
10158444538507556.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,2
10158446481058798.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158447028277556.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",FALSE,TRUE,2
10158450178796970.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10158450656897556.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158452450847556.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158452908397556.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,2
10158453008996970.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158455585637556.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158457151496970.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158457590563798.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158458810862556.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
10158459309176970.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158459452328798.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158460029206970.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158461196957556.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,2
10158463312747556.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
10158464962396970.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158465844751970.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158470612946970.jpg,TRUE,TRUE,"['FEAR', 'CALM', 'SAD']",TRUE,TRUE,2
10158471326332556.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
10158471754177556.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158472740146970.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
10158474465372556.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10158475914553798.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,2
10158477307157556.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158477962263798.jpg,FALSE,TRUE,[],TRUE,FALSE,1
1015847942849255.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158481469141597.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158482046027556.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
10158482132236597.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10158484406756597.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
10158484785411597.jpg,FALSE,TRUE,['FEAR'],TRUE,FALSE,1
10158485060866970.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10158485376282556.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10158487920082556.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'FEAR']",TRUE,TRUE,2
10158488299343798.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
1015848922495659.jpg,TRUE,TRUE,[],FALSE,TRUE,1
10158489703732556.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158490186312556.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
10158492104326970.jpg,TRUE,TRUE,"['ANGRY', 'CALM']",TRUE,FALSE,2
10158492746717556.jpg,TRUE,TRUE,['HAPPY'],FALSE,TRUE,1
10158493763933798.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
10158496354197556.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10158496515498798.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
10158496588561970.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158496832899002.jpg,TRUE,TRUE,[],TRUE,FALSE,2
10158497581926597.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158498060973798.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158498377009002.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158498504567556.jpg,TRUE,TRUE,['CALM'],FALSE,TRUE,2
10158499608384002.jpg,TRUE,TRUE,"['CALM', 'SAD']",TRUE,FALSE,2
10158500725966597.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158500973622556.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158501023519002.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10158501354694002.jpg,FALSE,TRUE,"['HAPPY', 'SAD']",TRUE,FALSE,2
10158501946903798.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
10158502964119002.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
10158502982431597.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158503193529002.jpg,TRUE,TRUE,['FEAR'],TRUE,TRUE,2
10158503285197556.jpg,TRUE,TRUE,"['CALM', 'SAD']",TRUE,FALSE,2
10158504182926970.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158504606809002.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158505279959002.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
10158505293104002.jpg,TRUE,TRUE,['SURPRISED'],TRUE,FALSE,1
10158505314159002.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,1
10158505330964002.jpg,TRUE,TRUE,[],TRUE,FALSE,1
10158505339974002.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,2
10158505352089002.jpg,TRUE,TRUE,[],FALSE,TRUE,1
10158505368214002.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
10158505854076597.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
10158506319722556.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158507606064002.jpg,TRUE,TRUE,[],FALSE,TRUE,1
10158507926452556.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
10158508364492556.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
10158510064221597.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158510413943798.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158510752872556.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
10158510983628798.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158511243621970.jpg,FALSE,TRUE,['FEAR'],TRUE,FALSE,1
10158511438263798.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
10158513352778798.jpg,TRUE,TRUE,['CALM'],FALSE,TRUE,1
10158514956829002.jpg,FALSE,TRUE,[],FALSE,TRUE,1
10158515164371970.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
10158515394292556.jpg,TRUE,TRUE,[],TRUE,FALSE,1
10158515475946597.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158515732993798.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
10158515786043798.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158516324819002.jpg,TRUE,TRUE,"['HAPPY', 'FEAR', 'SAD', 'CONFUSED']",TRUE,TRUE,2
10158517145711597.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158518094948798.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158518109039002.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
10158518118363798.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158519471056970.jpg,FALSE,TRUE,['SAD'],TRUE,FALSE,1
10158519881652556.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10158520292306597.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
10158520503179002.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158520686033798.jpg,TRUE,TRUE,['HAPPY'],FALSE,TRUE,1
10158522262164002.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
10158523514348798.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
10158523744416597.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
10158524461857556.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158524767769002.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10158524827852556.jpg,TRUE,TRUE,['HAPPY'],FALSE,TRUE,2
10158526260873798.png,FALSE,FALSE,[],FALSE,FALSE,0
10158526524116597.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
10158527281047556.jpg,FALSE,FALSE,[],FALSE,FALSE,0
10158527383351970.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
10158528664444002.jpg,TRUE,TRUE,[],TRUE,FALSE,1
10158529801853798.jpg,TRUE,TRUE,['HAPPY'],FALSE,TRUE,1
10158530187751970.jpg,FALSE,TRUE,[],TRUE,FALSE,1
10158530198602556.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
