Child,Smile,Female,Male,PeopleNumber,Text,close_up,Indoors,Outdoors,dominantColor,LOGO,Followers at Posting,Total Interactions,Contrast,ANGRY,CALM,CONFUSED,DISGUSTED,FEAR,HAPPY,SAD,SURPRISED
1,1,1,0,1,1,0,0,0,grey,1,29118480,2213,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,cyan,1,1989964,148,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,29122037,18901,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,2,0,0,1,0,cyan,1,1990019,142,HIGH,0,1,0,0,0,0,0,1
1,1,1,0,2,0,0,0,0,grey,1,1990019,140,HIGH,0,0,0,0,0,1,0,0
1,1,0,1,1,0,0,0,0,grey,1,1990171,275,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,grey,1,29128258,3939,HIGH,0,1,0,0,0,0,0,0
0,1,1,1,2,0,0,0,0,grey,1,29128258,5818,HIGH,0,1,0,0,0,0,0,0
1,1,0,1,2,0,0,0,1,grey,1,1990363,418,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,cyan,1,29128258,1434,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,cyan,1,1990363,293,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,29131800,5565,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,cyan,1,29131800,4384,HIGH,0,1,0,0,0,1,0,0
1,1,1,1,2,0,0,1,0,green,1,1990525,238,HIGH,0,1,0,0,0,1,1,0
1,1,1,1,2,0,0,0,1,cyan,1,1990525,150,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,1,brown,1,29134507,6657,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,1990655,174,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,grey,1,29134507,6140,LOW,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,29138402,46185,HIGH,0,1,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,grey,1,1990819,226,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,29138402,6660,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,cyan,1,29141607,45933,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,29141607,4431,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,cyan,1,1991034,188,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,1,0,blue,1,29144058,6556,HIGH,0,0,0,0,0,0,0,0
0,1,1,1,2,0,0,1,0,grey,1,1991208,387,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,cyan,1,29146302,6720,LOW,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,cyan,1,1991691,373,HIGH,0,1,0,0,0,0,0,0
0,1,1,1,2,1,0,0,0,brown,1,29151103,13355,HIGH,0,1,0,0,1,1,1,0
1,1,1,1,2,0,0,0,0,cyan,1,1991691,351,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,cyan,1,29151103,13622,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,1,1991940,176,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,1,0,grey,1,29164640,10148,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,1,29164640,7222,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,grey,1,29164640,2927,HIGH,0,0,0,0,0,0,0,0
0,1,1,1,2,0,0,0,1,yellow,1,29170928,649830,HIGH,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,cyan,1,29170928,12641,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,cyan,1,29170928,3145,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,brown,1,29188572,16283,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,1,0,0,0,cyan,1,1992855,203,HIGH,0,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,green,1,1992855,209,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,1,brown,1,29188572,5906,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,grey,1,1993152,240,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,1993447,478,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,1,29199326,328643,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,cyan,1,1993661,492,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,cyan,1,29203619,5692,LOW,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,brown,1,1993929,278,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,1,0,0,grey,1,29203619,525464,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,1,1994221,321,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,grey,1,29217540,794693,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,1994477,368,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,1,1994477,174,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,grey,1,29236458,35698,HIGH,0,1,0,0,0,1,0,0
1,1,1,0,2,0,0,0,0,cyan,1,1994672,269,HIGH,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,blue,1,29247327,14992,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,1,29247327,7856,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,cyan,1,1994829,210,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,green,1,1994829,236,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,purple,1,1995084,313,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,blue,1,29271389,4642,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,1,1995380,476,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,1995644,18,HIGH,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,1,brown,1,29277748,14469,HIGH,0,0,0,0,0,0,0,0
0,1,1,1,2,1,0,0,0,yellow,1,29282479,5633,HIGH,0,1,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,green,1,29287138,6300,HIGH,0,0,0,0,1,0,0,0
0,1,1,0,1,0,0,0,0,cyan,1,29298647,3033,HIGH,0,0,0,0,0,1,0,0
0,1,1,1,2,0,0,0,0,grey,1,29307504,21788,HIGH,0,1,0,0,0,0,1,0
1,1,1,0,2,0,0,0,0,brown,1,29307504,20287,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,29310946,2413,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,2,0,0,0,0,green,1,29310946,10296,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,brown,1,29310946,11288,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,1,29313425,2108,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,grey,1,29313425,4792,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,29313425,14525,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,grey,1,29315489,2589,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,1,29318385,16871,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,purple,1,29318385,14147,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,cyan,1,29318385,5350,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,grey,1,29326905,2221,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,cyan,1,29326905,13500,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,1,29326905,11258,HIGH,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,grey,1,29334340,821450,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,2,1,0,0,0,red,1,29334340,3924,HIGH,0,0,0,0,1,0,0,0
1,1,1,1,2,0,0,0,1,grey,1,29334340,928148,HIGH,0,1,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,29354063,2484,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,1,grey,1,29354063,4170,HIGH,0,0,0,0,0,0,1,0
0,1,1,0,1,1,0,0,0,grey,1,29420402,2067,HIGH,0,1,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,cyan,1,29385683,9021,HIGH,0,1,0,0,0,0,0,0
1,1,1,1,2,0,0,1,0,grey,1,29396712,9432,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,pink,1,29474708,1455,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,2,0,0,0,0,grey,1,29396712,4049,HIGH,0,0,0,0,1,1,0,0
0,1,1,0,1,0,0,0,0,brown,1,29478562,2211,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,cyan,1,29483886,2405,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,1,0,0,0,grey,1,29452485,2356,HIGH,0,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,grey,1,29404721,9043,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,29474708,4835,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,1,0,0,0,grey,1,29474708,1626,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,29412715,10849,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,grey,1,29452485,3684,LOW,0,0,0,0,0,0,0,0
0,1,1,0,2,0,0,0,0,brown,1,29459543,4557,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,1,0,0,0,grey,1,29470214,1940,HIGH,0,0,0,0,0,0,1,0
1,1,1,1,2,0,0,0,0,cyan,1,29470214,11706,HIGH,0,1,0,0,0,0,1,0
1,1,1,1,2,0,0,0,0,grey,1,29474708,12962,HIGH,0,1,0,0,0,1,0,0
0,1,1,1,2,0,0,0,0,grey,1,29474708,7049,HIGH,0,1,0,0,0,0,1,0
0,1,0,1,1,0,0,0,1,grey,1,29483886,4833,LOW,0,1,0,0,0,0,0,0
0,1,1,1,2,0,0,1,0,grey,1,29486754,8626,HIGH,0,1,1,0,1,0,1,0
1,1,1,0,1,0,0,0,0,grey,1,29486341,13351,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,cyan,1,29486341,1933,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,grey,1,29486047,9926,HIGH,0,1,0,0,0,0,0,0
1,1,1,1,2,0,0,1,0,grey,1,29486131,8073,HIGH,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,brown,1,29483683,11012,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,1,29483558,147,HIGH,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,1,green,0,403764,230,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,403886,446,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,grey,0,404287,314,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,0,404466,258,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,blue,0,404699,149,LOW,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,green,0,404785,113,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,0,405135,206,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,grey,0,405460,359,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,blue,0,405630,193,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,1,1,0,0,grey,0,405776,168,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,cyan,0,405930,93,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,brown,0,406267,143,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,white,0,406557,186,LOW,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,0,cyan,0,406757,150,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,blue,0,406810,135,LOW,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,cyan,0,406981,301,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,0,407065,33,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,1,0,grey,0,407182,232,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,blue,0,385376,196,LOW,0,0,0,0,0,0,0,0
0,1,1,1,2,0,0,0,0,cyan,0,385411,262,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,0,cyan,0,385620,306,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,386025,235,HIGH,0,0,0,0,0,0,0,0
1,1,0,1,2,0,0,0,0,grey,0,386098,227,HIGH,0,0,0,0,1,1,0,0
0,1,0,1,1,1,0,0,0,blue,0,386170,117,HIGH,0,0,0,0,0,0,0,0
1,1,0,1,2,0,1,0,1,grey,0,386333,190,HIGH,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,386433,261,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,cyan,0,386553,114,HIGH,0,1,0,0,0,1,0,0
0,1,1,0,1,1,1,0,0,cyan,0,386671,85,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,brown,0,386989,171,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,387131,428,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,387197,137,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,387490,863,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,grey,0,387560,163,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,green,0,387647,265,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,cyan,0,387939,224,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,green,0,388240,59,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,grey,0,388456,212,HIGH,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,cyan,0,388518,186,HIGH,0,0,0,0,0,0,1,0
0,1,0,1,1,0,0,0,0,grey,0,388875,174,HIGH,0,1,0,0,0,0,0,0
0,1,0,1,2,0,0,0,0,cyan,0,388996,120,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,0,389054,75,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,2,0,1,0,0,brown,0,389287,31,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,green,0,389516,39,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,green,0,389612,104,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,2,0,0,0,0,green,0,389787,170,HIGH,0,0,0,0,0,1,0,0
1,1,0,1,1,0,0,0,0,cyan,0,390002,128,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,1,0,0,0,cyan,0,390280,252,HIGH,0,0,1,0,0,1,1,0
0,0,0,0,0,1,0,0,0,green,0,390324,169,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,cyan,0,390365,58,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,blue,0,390372,175,LOW,0,0,0,0,0,0,0,0
0,1,1,1,2,1,0,0,0,grey,0,390425,147,HIGH,0,1,0,0,0,1,0,1
0,0,0,0,0,1,0,0,0,blue,0,390446,118,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,blue,0,390484,190,LOW,0,0,0,0,0,0,0,0
0,1,1,0,2,0,0,0,1,grey,0,390669,306,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,blue,0,390849,365,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,white,0,390923,314,LOW,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,391208,38,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,391252,249,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,391408,89,HIGH,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,cyan,0,391479,114,HIGH,0,0,0,0,0,0,1,0
0,1,0,1,1,0,0,0,0,grey,0,391636,90,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,0,391830,163,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,391879,85,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,green,0,391932,102,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,green,0,391990,406,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,blue,0,392056,287,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,blue,0,392123,290,LOW,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,brown,0,392342,119,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,green,0,392371,92,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,392458,255,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,392499,31,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,392543,146,LOW,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,392588,138,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,cyan,0,393311,100,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,blue,0,393411,164,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,393621,244,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,393791,281,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,393828,382,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,393875,36,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,cyan,0,394034,129,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,green,0,394070,63,HIGH,0,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,green,0,394145,379,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,1,0,0,0,grey,0,394330,68,HIGH,0,1,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,grey,0,394528,114,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,grey,0,394802,98,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,green,0,394852,382,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,grey,0,394942,122,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,blue,0,394948,183,LOW,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,green,0,395079,114,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,395090,50,LOW,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,395080,219,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,1,0,0,0,yellow,0,395174,40,LOW,0,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,green,0,395202,112,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,395212,50,LOW,0,0,0,0,0,0,0,0
1,1,1,0,2,0,1,0,0,grey,0,395248,37,HIGH,0,1,0,0,0,1,0,0
1,1,1,0,1,0,0,0,1,brown,0,395263,95,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,1,0,0,0,grey,0,395418,61,HIGH,0,0,0,0,0,1,1,0
0,0,0,0,0,1,0,0,0,grey,0,395453,68,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,green,0,395576,119,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,395886,81,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,395964,259,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,0,cyan,0,395996,376,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,396013,84,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,red,0,396040,309,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,0,396046,69,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,grey,0,396112,45,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,brown,0,396156,153,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,green,0,396204,130,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,grey,0,396225,74,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,2,0,0,0,0,grey,0,396479,234,HIGH,0,0,0,0,0,1,0,0
1,1,0,1,2,0,0,0,0,grey,0,396593,108,HIGH,0,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,green,0,396723,324,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,orange,0,397049,238,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,0,397339,37,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,cyan,1,140515,221,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,2,0,1,0,1,brown,1,138567,693,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,139552,577,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,2,0,0,0,0,brown,1,146220,148,HIGH,0,1,0,0,0,0,0,0
0,1,0,1,1,1,0,0,0,grey,1,139020,301,HIGH,0,0,0,0,0,0,0,0
0,1,1,1,2,0,0,0,0,yellow,0,87536,126,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,brown,1,160017,81,HIGH,0,0,0,0,0,0,0,0
0,1,1,1,2,0,0,0,0,brown,1,138333,148,HIGH,0,1,0,0,1,0,1,0
0,1,1,1,2,1,0,0,0,grey,1,145216,770,HIGH,0,1,0,0,0,0,1,0
0,1,0,1,2,1,0,0,0,grey,0,87424,26,HIGH,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,grey,0,93096,45,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,grey,1,151080,113,LOW,0,0,0,0,0,0,0,0
0,1,1,1,2,0,0,0,0,cyan,0,94269,59,HIGH,0,0,0,0,1,0,0,0
0,1,1,1,2,1,0,0,0,brown,0,87634,13,HIGH,0,1,0,0,0,1,1,0
0,1,0,1,1,0,0,0,0,grey,1,149333,97,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,grey,0,,3,LOW,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,purple,0,92897,44,LOW,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,cyan,1,139117,943,HIGH,0,1,0,0,0,0,0,0
0,1,1,1,2,0,0,0,0,grey,1,139117,213,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,red,1,1935909,185,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,red,1,1938876,245,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,0,93749,173,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,cyan,0,7360,61,HIGH,0,1,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,brown,0,75599,61,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,0,brown,0,94241,20,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,1,grey,0,86582,113,HIGH,1,1,0,0,1,0,1,0
0,1,1,0,2,0,0,0,0,grey,0,92985,129,HIGH,0,0,0,0,1,0,0,0
0,1,0,1,2,0,0,0,0,grey,0,93082,132,HIGH,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,blue,0,,2,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,grey,0,93141,301,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,grey,0,93888,278,HIGH,0,1,0,0,1,1,0,0
0,1,0,1,1,0,0,1,0,grey,0,94532,121,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,orange,0,94424,24,LOW,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,grey,0,87189,344,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,2,0,0,0,0,grey,0,87224,547,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,0,87248,96,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,1,0,0,grey,0,87248,115,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,grey,0,87299,617,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,grey,0,87262,631,HIGH,0,0,0,0,0,0,0,1
0,1,0,1,1,0,0,0,0,grey,0,87189,104,HIGH,0,0,0,0,0,0,1,0
1,1,1,0,2,0,1,0,0,grey,0,87318,843,HIGH,0,0,0,0,0,0,0,1
0,1,1,0,1,0,0,0,0,grey,0,87343,245,LOW,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,grey,0,87328,154,HIGH,1,0,0,0,0,1,1,0
1,1,1,1,2,0,0,0,0,cyan,0,87333,298,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,1,grey,0,87354,301,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,grey,0,87407,1141,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,2,0,0,0,0,green,0,87380,135,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,grey,0,93196,89,HIGH,0,1,1,0,0,0,0,0
0,1,1,0,1,0,0,0,0,yellow,0,93283,151,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,blue,0,87343,43,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,0,grey,0,87378,169,HIGH,0,0,0,0,0,0,0,0
0,1,1,1,2,0,0,1,0,grey,0,87384,77,HIGH,0,1,0,0,0,1,0,0
